timestamp,region,user_id,age,gender,income_level,channel_type,channel_name,channel_id,ad_cost,sales,homepage_visits,branded_searches,conversion_rate,bounce_rate,top_searched_words,search_volume,share_of_voice,brand_awareness,recall_score,social_sentiment,engagement
2024-04-07 00:00:00,West,user_96,25,Other,Low,Online,Twitter,twitter_01,331.17668299769764,960.4117620109342,4775,848,0.07499813170540759,0.5385151336730303,product_x,9783,0.1653658771942086,0.32420215657471874,0.8042608073852465,0.8621180617744002,299
2024-04-07 01:00:00,Central,user_4,27,M,Low,Online,Twitter,twitter_01,139.91608566362325,822.2566772567319,1763,142,0.07934447057074721,0.5507331644560927,product_x,7617,0.47027415771406356,0.5342416353236994,0.5897639388081707,0.2468762673882241,464
2024-04-07 02:00:00,East,user_13,25,M,Medium,Online,Twitter,twitter_01,436.4151119505226,855.4089783843982,3464,321,0.06987685032468455,0.4251637299763229,brand_z,6150,0.19057365234080662,0.5462184394686254,0.23892559290631032,-0.31270538310920304,372
2024-04-07 03:00:00,East,user_73,37,F,High,Online,Twitter,twitter_01,245.07118086586226,180.47232475149673,2441,976,0.14384275946811936,0.29251324426751657,product_x,9102,0.03644518309942195,0.5429522272714025,0.3258878369708632,-0.6919673492512675,37
2024-04-07 04:00:00,West,user_57,25,M,Low,Online,Twitter,twitter_01,156.26034736727374,278.2535757925073,6756,491,0.04006291751701885,0.4634712764141327,product_x,5158,0.38385500046742144,0.5771408102805813,0.7646355749674951,-0.4696875405893701,354
2024-04-07 05:00:00,Central,user_98,26,M,Medium,Online,Twitter,twitter_01,261.2312731662701,292.7703336867413,5005,904,0.0823329963781424,0.6705840579527962,product_x,8727,0.354718990603287,0.3803599160938086,0.8254739488554348,-0.4891791582963134,379
2024-04-07 06:00:00,Central,user_37,24,Other,High,Online,Twitter,twitter_01,194.06921942740806,278.2001310144025,8984,553,0.11304243157114702,0.7476770660511214,product_x,6206,0.3029763862090329,0.4563688267935305,0.35133875023689076,0.22705576832714613,494
2024-04-07 07:00:00,West,user_48,31,Other,Medium,Online,Twitter,twitter_01,284.3290270115659,856.8540804832451,9243,314,0.08795821783883874,0.5715254216716996,product_x,1303,0.25004793474824527,0.5039306143744287,0.43118656946810796,0.8900749307272089,230
2024-04-07 08:00:00,Central,user_71,45,F,Medium,Online,Twitter,twitter_01,61.693769821542375,41.56594725650619,6050,278,0.14006292400035214,0.6128840761078289,promo_y,1333,0.02576098245808938,0.2917848466615499,0.16986869672481564,-0.9034562260840371,477
2024-04-07 09:00:00,West,user_1,19,F,Low,Online,Twitter,twitter_01,498.5102988922128,85.33898909096656,1460,423,0.06291556978977977,0.34043145978725686,product_x,5506,0.31605265324487564,0.5187548941930503,0.7421157535298498,-0.997955400811104,261
2024-04-07 10:00:00,West,user_60,60,F,High,Online,Twitter,twitter_01,215.6501594598752,281.17572192360467,5227,34,0.07491461280824491,0.4011312332593546,product_x,3331,0.21424896145916889,0.767328731948715,0.10321979014002822,0.20036388862865118,67
2024-04-07 11:00:00,West,user_12,25,Other,Medium,Online,Twitter,twitter_01,177.3741666551475,207.87424490294921,5662,990,0.022393124130061975,0.3133269270366509,promo_y,5561,0.28450260734306304,0.7796416799130135,0.14188736909716126,-0.4318790758405695,178
2024-04-07 12:00:00,East,user_21,30,M,High,Online,Twitter,twitter_01,356.55387491655114,239.54101774401988,8830,325,0.09525987554726997,0.37450674500322795,promo_y,1079,0.22036745756414178,0.4880946403307212,0.10390966100568093,0.7610966846779139,356
2024-04-07 13:00:00,East,user_11,38,Other,Low,Online,Twitter,twitter_01,185.1302062151896,799.963757360767,9111,580,0.05034967558273484,0.3574207461578722,product_x,4763,0.4833675050549475,0.5631658184590475,0.680787625003855,-0.345499384188366,418
2024-04-07 14:00:00,East,user_44,64,Other,High,Online,Twitter,twitter_01,417.47078098923504,567.4953279531264,5877,734,0.03244326553217964,0.5636141504738663,product_x,6196,0.3060133615639151,0.22355523249453965,0.4756484149304919,-0.4205247989422214,185
2024-04-07 15:00:00,West,user_58,45,M,Medium,Online,Twitter,twitter_01,229.8640085584105,15.712954680038314,4025,677,0.08623438100663113,0.5938821290535106,product_x,1732,0.37712580199520895,0.6721027895280178,0.3677920852089972,-0.46097875756340545,440
2024-04-07 16:00:00,East,user_44,52,M,Medium,Online,Twitter,twitter_01,361.1814145663903,435.0295380471533,8563,835,0.08452343687318747,0.861463194575053,brand_z,4976,0.4688100042608308,0.48322411806280413,0.9214309093213994,-0.7102943454635118,200
2024-04-07 17:00:00,East,user_78,40,F,High,Online,Twitter,twitter_01,58.18934213873384,413.80607758185533,8101,285,0.020622029771366658,0.33689945297106616,brand_z,6659,0.2998836682292024,0.5118343781583421,0.273522515208946,0.16306094855422115,389
2024-04-07 18:00:00,East,user_98,63,M,Medium,Online,Twitter,twitter_01,423.8289968497803,122.80581675009809,1128,939,0.10775016348922617,0.6491729971130471,product_x,2384,0.015910633732976368,0.8115709090258354,0.45043120934326053,-0.66357279533158,12
2024-04-07 19:00:00,West,user_34,32,M,Medium,Online,Twitter,twitter_01,369.18040345516437,679.3803707154426,6118,398,0.0973281066911194,0.7720814882912659,promo_y,3124,0.026802922372165756,0.5232841041924259,0.9462806208349765,-0.15073768041941826,442
2024-04-07 20:00:00,West,user_25,19,M,Medium,Online,Twitter,twitter_01,109.79980533867301,705.0762164956961,1342,731,0.0364624195845096,0.5921690246481368,product_x,7652,0.3541458327099123,0.21483457235949693,0.4843959065533382,-0.07805589548870229,213
2024-04-07 21:00:00,West,user_4,29,M,Low,Online,Twitter,twitter_01,76.91657482416439,723.6842868615768,9433,453,0.07572088070156613,0.378502556750753,promo_y,6283,0.14675171671412893,0.35924362360834367,0.599224317082352,-0.9590159062440511,219
2024-04-07 22:00:00,East,user_64,53,F,Low,Online,Twitter,twitter_01,161.56471261918406,731.1862361030061,8884,436,0.11084520830699837,0.3837851610140002,promo_y,8176,0.29389606640049487,0.5329344300157812,0.17230317991253882,-0.966385440357715,285
2024-04-07 23:00:00,Central,user_90,20,F,Medium,Online,Twitter,twitter_01,488.15494008579265,10.052298662973833,7219,66,0.0841210036757787,0.22747713714969994,promo_y,7605,0.10911581873442777,0.497077404923975,0.8111497482041161,0.04042537751365849,243
2024-04-08 00:00:00,East,user_16,22,M,High,Online,Twitter,twitter_01,132.13162941069402,954.3815958082549,9897,706,0.06536847066569983,0.4138109585839372,product_x,6707,0.14242194878023992,0.8022590960963365,0.48048289937941435,0.3920694644582645,355
2024-04-08 01:00:00,East,user_10,20,M,Low,Online,Twitter,twitter_01,230.78296842858347,816.0666793841165,4310,980,0.055127384131332106,0.721222575302366,product_x,3292,0.25727411741455686,0.5794962565143167,0.8204636121386351,0.8842849645608093,257
2024-04-08 02:00:00,West,user_66,64,F,High,Online,Twitter,twitter_01,19.860011730081474,904.9418796233924,6506,575,0.09545514133016748,0.23326243004497726,promo_y,9376,0.4880290370444802,0.6827450193405846,0.32841787830039293,-0.6417614316860898,57
2024-04-08 03:00:00,West,user_35,36,F,Medium,Online,Twitter,twitter_01,201.6276271352851,25.486862354359793,3477,730,0.14147521776343366,0.35350669775338145,brand_z,1997,0.3119725397125039,0.528526307930429,0.4802308755052691,-0.7934823811278349,35
2024-04-08 04:00:00,East,user_83,19,M,Medium,Online,Twitter,twitter_01,287.80340763938585,934.520207827882,4171,377,0.10404427766684766,0.6943627489722473,brand_z,5664,0.4687125712113814,0.5077590138414154,0.8078940427285093,-0.8958241861456981,327
2024-04-08 05:00:00,East,user_6,61,Other,High,Online,Twitter,twitter_01,476.7966831914427,811.6906434012236,1540,950,0.02046442650908417,0.7478560939760137,brand_z,3357,0.48009612864960427,0.5124006679320459,0.9764899903392757,-0.1279168341740995,428
2024-04-08 06:00:00,Central,user_19,54,F,Low,Online,Twitter,twitter_01,260.7843422453319,838.8469515291116,3726,351,0.07449589628749871,0.5187228870433499,promo_y,6491,0.11197389824604863,0.4876450987856872,0.153662971948542,0.24629473467191376,489
2024-04-08 07:00:00,Central,user_59,34,F,High,Online,Twitter,twitter_01,410.4581264579555,102.35451087474883,284,814,0.13471537841148784,0.6886520369350542,product_x,2679,0.16248486520978278,0.5770083700979424,0.8312105596770138,0.6811067135025284,497
2024-04-08 08:00:00,West,user_53,31,F,High,Online,Twitter,twitter_01,275.8281830716058,741.3902486294116,5096,861,0.023224739612152163,0.4715665180584244,promo_y,6715,0.387296217797165,0.3753103812275226,0.3706201608643992,0.3652897645862627,392
2024-04-08 09:00:00,Central,user_8,45,M,Medium,Online,Twitter,twitter_01,25.18858165058146,960.3175227456701,8512,313,0.14844259969925605,0.31193927151688927,brand_z,5886,0.4347143611227585,0.8237386356892746,0.595668952801965,-0.5832784218502853,381
2024-04-08 10:00:00,Central,user_78,44,M,Low,Online,Twitter,twitter_01,160.92909621893816,681.7618680039791,8131,773,0.14286971511035898,0.47870464546603453,product_x,8440,0.2644211046528686,0.433159883665711,0.36108303845567313,-0.076459267207442,192
2024-04-08 11:00:00,West,user_10,27,F,High,Online,Twitter,twitter_01,289.8970063763961,574.8557905783604,5663,383,0.02095842730218262,0.6059774741421999,promo_y,7821,0.4966807729674691,0.3032666839241428,0.6521009253111911,0.8206926926173106,332
2024-04-08 12:00:00,Central,user_67,20,M,Low,Online,Twitter,twitter_01,475.54401313590654,946.173380971507,3288,959,0.14067786486293768,0.8636372972970232,promo_y,4527,0.01567037739008243,0.2675853350184216,0.418422547579578,-0.34651787504525755,49
2024-04-08 13:00:00,East,user_38,53,M,Medium,Online,Twitter,twitter_01,430.26952807686047,448.50775051709167,9385,825,0.06083856263632471,0.24812566646207412,brand_z,7813,0.15680040123675568,0.20939604058408934,0.4002534018799133,-0.0025392698161370575,462
2024-04-08 14:00:00,Central,user_29,55,F,Low,Online,Twitter,twitter_01,118.03602901852959,603.300630647374,3045,121,0.12825928339062073,0.5551758656914725,promo_y,3745,0.31534925933484415,0.49599925499680303,0.134144481642342,0.9171306692873935,31
